path	options	metrics
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'cg', 'pc_type': 'asm'}	{'iter': 1, 'mem': 28513360.0, 'norm': 1.667997e-14, 'time': 0.001079499}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'cg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 30298360.0, 'norm': 4.834795e-14, 'time': 0.007535158}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 26545070.0, 'norm': 1.667997e-14, 'time': 0.0001227963}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'cg', 'pc_type': 'lu'}	{'iter': 1, 'mem': 31372330.0, 'norm': 1.667997e-14, 'time': 0.002209366}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'cg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 27124740.0, 'norm': 1.667997e-14, 'time': 0.0003332362}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'bicg', 'pc_type': 'asm'}	{'iter': 1, 'mem': 29052720.0, 'norm': 1.667997e-14, 'time': 0.001173954}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'bicg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 30323100.0, 'norm': 4.834795e-14, 'time': 0.007797688}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 26613680.0, 'norm': 1.667997e-14, 'time': 0.0001626653}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'bicg', 'pc_type': 'lu'}	{'iter': 1, 'mem': 31642830.0, 'norm': 1.667997e-14, 'time': 0.002618267}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'bicg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 27243810.0, 'norm': 1.667997e-14, 'time': 0.0004218694}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'richardson', 'pc_type': 'asm'}	{'iter': 1, 'mem': 28557350.0, 'norm': 4.341012e-15, 'time': 0.00102897}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'richardson', 'pc_type': 'gamg'}	{'iter': 12, 'mem': 30369380.0, 'norm': 0.0, 'time': 0.008748057}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 26480070.0, 'norm': 4.341012e-15, 'time': 7.739744e-05}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'richardson', 'pc_type': 'lu'}	{'iter': 1, 'mem': 31181460.0, 'norm': 4.341012e-15, 'time': 0.002184551}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'richardson', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 26904620.0, 'norm': 4.341012e-15, 'time': 0.0003061063}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'gmres', 'pc_type': 'asm'}	{'iter': 1, 'mem': 29466300.0, 'norm': 1.482968e-12, 'time': 0.001058974}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'gmres', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 30346120.0, 'norm': 2.716521e-12, 'time': 0.007146656}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 27939800.0, 'norm': 1.482968e-12, 'time': 0.0001248043}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'gmres', 'pc_type': 'lu'}	{'iter': 1, 'mem': 32586420.0, 'norm': 1.482968e-12, 'time': 0.002215271}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'gmres', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 28490140.0, 'norm': 1.482968e-12, 'time': 0.0003407782}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'chebyshev', 'pc_type': 'asm'}	{'iter': 23, 'mem': 30507340.0, 'norm': 3.594726e-06, 'time': 0.002471379}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'chebyshev', 'pc_type': 'gamg'}	{'iter': 28, 'mem': 30927590.0, 'norm': 3.979664e-06, 'time': 0.01293682}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'chebyshev', 'pc_type': 'jacobi'}	{'iter': 23, 'mem': 28782710.0, 'norm': 3.594726e-06, 'time': 0.0008515559}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'chebyshev', 'pc_type': 'lu'}	{'iter': 23, 'mem': 33114230.0, 'norm': 3.594726e-06, 'time': 0.00499534}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxy/0	{'ksp_type': 'chebyshev', 'pc_type': 'ilu'}	{'iter': 23, 'mem': 29367910.0, 'norm': 3.594726e-06, 'time': 0.001508695}

multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'cg', 'pc_type': 'none'}	{'iter': 268, 'mem': 26418710.0, 'norm': 5.509111e-11, 'time': 0.01033463}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'cg', 'pc_type': 'asm'}	{'iter': 1, 'mem': 28660860.0, 'norm': 4.938623e-15, 'time': 0.001155965}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'cg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 30248550.0, 'norm': 2.010301e-13, 'time': 0.007449426}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 26512960.0, 'norm': 4.938623e-15, 'time': 0.000115281}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'cg', 'pc_type': 'lu'}	{'iter': 1, 'mem': 31514910.0, 'norm': 4.938623e-15, 'time': 0.002222868}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'cg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 26940420.0, 'norm': 4.938623e-15, 'time': 0.0003349851}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'bicg', 'pc_type': 'none'}	{'iter': 268, 'mem': 26255320.0, 'norm': 5.509111e-11, 'time': 0.01670889}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'bicg', 'pc_type': 'asm'}	{'iter': 1, 'mem': 28929150.0, 'norm': 4.938623e-15, 'time': 0.001188564}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'bicg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 30314290.0, 'norm': 2.010301e-13, 'time': 0.008034795}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 26971870.0, 'norm': 4.938623e-15, 'time': 0.0001499985}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'bicg', 'pc_type': 'lu'}	{'iter': 1, 'mem': 33560040.0, 'norm': 4.938623e-15, 'time': 0.002433531}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'bicg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 27620640.0, 'norm': 4.938623e-15, 'time': 0.0004127562}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'richardson', 'pc_type': 'asm'}	{'iter': 1, 'mem': 28683020.0, 'norm': 4.938623e-15, 'time': 0.001032607}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'richardson', 'pc_type': 'gamg'}	{'iter': 12, 'mem': 30106500.0, 'norm': 0.0, 'time': 0.008703911}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 26357150.0, 'norm': 4.938623e-15, 'time': 7.900591e-05}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'richardson', 'pc_type': 'lu'}	{'iter': 1, 'mem': 33702010.0, 'norm': 4.938623e-15, 'time': 0.002396454}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'richardson', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 27125720.0, 'norm': 4.938623e-15, 'time': 0.000335546}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'gmres', 'pc_type': 'none'}	{'iter': 393, 'mem': 29120020.0, 'norm': 5.569134e-11, 'time': 0.02896864}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'gmres', 'pc_type': 'asm'}	{'iter': 1, 'mem': 29942870.0, 'norm': 1.48295e-12, 'time': 0.001198951}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'gmres', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 30510610.0, 'norm': 5.553459e-12, 'time': 0.0070812}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 27859560.0, 'norm': 1.48295e-12, 'time': 0.0001183355}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'gmres', 'pc_type': 'lu'}	{'iter': 1, 'mem': 32159660.0, 'norm': 1.48295e-12, 'time': 0.002214197}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'gmres', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 28021310.0, 'norm': 1.48295e-12, 'time': 0.0003408448}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'chebyshev', 'pc_type': 'asm'}	{'iter': 23, 'mem': 30323340.0, 'norm': 3.594726e-06, 'time': 0.002428132}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'chebyshev', 'pc_type': 'gamg'}	{'iter': 27, 'mem': 30903420.0, 'norm': 7.048451e-06, 'time': 0.01252854}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'chebyshev', 'pc_type': 'jacobi'}	{'iter': 23, 'mem': 28613350.0, 'norm': 3.594726e-06, 'time': 0.0008186035}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'chebyshev', 'pc_type': 'lu'}	{'iter': 23, 'mem': 33170800.0, 'norm': 3.594726e-06, 'time': 0.005107852}
multiphase/interFoam/laminar/climbingRod/alpha.liquid/0	{'ksp_type': 'chebyshev', 'pc_type': 'ilu'}	{'iter': 23, 'mem': 29177360.0, 'norm': 3.594726e-06, 'time': 0.001501198}

multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'cg', 'pc_type': 'asm'}	{'iter': 1, 'mem': 28509270.0, 'norm': 1.667997e-14, 'time': 0.001050324}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'cg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 30220370.0, 'norm': 4.834795e-14, 'time': 0.00714924}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 26462580.0, 'norm': 1.667997e-14, 'time': 0.0001185585}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'cg', 'pc_type': 'lu'}	{'iter': 1, 'mem': 31442900.0, 'norm': 1.667997e-14, 'time': 0.002270296}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'cg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 27083780.0, 'norm': 1.667997e-14, 'time': 0.0003437178}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'bicg', 'pc_type': 'asm'}	{'iter': 1, 'mem': 28701120.0, 'norm': 1.667997e-14, 'time': 0.001180596}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'bicg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 30639270.0, 'norm': 4.834795e-14, 'time': 0.00766814}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 26620310.0, 'norm': 1.667997e-14, 'time': 0.0001512857}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'bicg', 'pc_type': 'lu'}	{'iter': 1, 'mem': 32019580.0, 'norm': 1.667997e-14, 'time': 0.002426018}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'bicg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 27252000.0, 'norm': 1.667997e-14, 'time': 0.0004122273}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'richardson', 'pc_type': 'asm'}	{'iter': 1, 'mem': 28900270.0, 'norm': 4.341012e-15, 'time': 0.00105133}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'richardson', 'pc_type': 'gamg'}	{'iter': 12, 'mem': 30122840.0, 'norm': 0.0, 'time': 0.008728384}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 26820530.0, 'norm': 4.341012e-15, 'time': 7.62185e-05}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'richardson', 'pc_type': 'lu'}	{'iter': 1, 'mem': 31459900.0, 'norm': 4.341012e-15, 'time': 0.002187178}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'richardson', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 26990510.0, 'norm': 4.341012e-15, 'time': 0.0003052881}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'gmres', 'pc_type': 'asm'}	{'iter': 1, 'mem': 29740730.0, 'norm': 1.482968e-12, 'time': 0.001068435}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'gmres', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 30304500.0, 'norm': 2.716521e-12, 'time': 0.007393631}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 27916210.0, 'norm': 1.482968e-12, 'time': 0.0001253414}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'gmres', 'pc_type': 'lu'}	{'iter': 1, 'mem': 34599160.0, 'norm': 1.482968e-12, 'time': 0.002224092}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'gmres', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 28401750.0, 'norm': 1.482968e-12, 'time': 0.0003413244}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'chebyshev', 'pc_type': 'asm'}	{'iter': 23, 'mem': 30781030.0, 'norm': 3.594726e-06, 'time': 0.002453092}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'chebyshev', 'pc_type': 'gamg'}	{'iter': 28, 'mem': 30858980.0, 'norm': 3.979664e-06, 'time': 0.01269529}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'chebyshev', 'pc_type': 'jacobi'}	{'iter': 23, 'mem': 28464250.0, 'norm': 3.594726e-06, 'time': 0.0008012988}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'chebyshev', 'pc_type': 'lu'}	{'iter': 23, 'mem': 33295280.0, 'norm': 3.594726e-06, 'time': 0.005361667}
multiphase/interFoam/laminar/climbingRod/sigma.liquidxz/0	{'ksp_type': 'chebyshev', 'pc_type': 'ilu'}	{'iter': 23, 'mem': 29173270.0, 'norm': 3.594726e-06, 'time': 0.001494447}

multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'cg', 'pc_type': 'asm'}	{'iter': 1, 'mem': 28971460.0, 'norm': 1.667997e-14, 'time': 0.001065481}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'cg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 30225940.0, 'norm': 4.834795e-14, 'time': 0.007106591}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 26418830.0, 'norm': 1.667997e-14, 'time': 0.0001175137}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'cg', 'pc_type': 'lu'}	{'iter': 1, 'mem': 31552140.0, 'norm': 1.667997e-14, 'time': 0.002247155}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'cg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 27431280.0, 'norm': 1.667997e-14, 'time': 0.0003293115}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'bicg', 'pc_type': 'asm'}	{'iter': 1, 'mem': 28970110.0, 'norm': 1.667997e-14, 'time': 0.001248147}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'bicg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 30635210.0, 'norm': 4.834795e-14, 'time': 0.007739032}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 26735860.0, 'norm': 1.667997e-14, 'time': 0.0001529949}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'bicg', 'pc_type': 'lu'}	{'iter': 1, 'mem': 32261860.0, 'norm': 1.667997e-14, 'time': 0.002394067}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'bicg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 27256090.0, 'norm': 1.667997e-14, 'time': 0.0004159054}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'richardson', 'pc_type': 'asm'}	{'iter': 1, 'mem': 28769160.0, 'norm': 4.341012e-15, 'time': 0.001117707}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'richardson', 'pc_type': 'gamg'}	{'iter': 12, 'mem': 30129890.0, 'norm': 0.0, 'time': 0.008805713}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 26827410.0, 'norm': 4.341012e-15, 'time': 8.159111e-05}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'richardson', 'pc_type': 'lu'}	{'iter': 1, 'mem': 31359180.0, 'norm': 4.341012e-15, 'time': 0.002194693}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'richardson', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 27399990.0, 'norm': 4.341012e-15, 'time': 0.0003014246}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'gmres', 'pc_type': 'asm'}	{'iter': 1, 'mem': 29883430.0, 'norm': 1.482968e-12, 'time': 0.001067099}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'gmres', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 30345300.0, 'norm': 2.716521e-12, 'time': 0.007399949}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 27605480.0, 'norm': 1.482968e-12, 'time': 0.0001208127}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'gmres', 'pc_type': 'lu'}	{'iter': 1, 'mem': 32463260.0, 'norm': 1.482968e-12, 'time': 0.002210504}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'gmres', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 28416570.0, 'norm': 1.482968e-12, 'time': 0.0003433744}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'chebyshev', 'pc_type': 'asm'}	{'iter': 23, 'mem': 30477190.0, 'norm': 3.594726e-06, 'time': 0.002448177}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'chebyshev', 'pc_type': 'gamg'}	{'iter': 28, 'mem': 30964000.0, 'norm': 3.979664e-06, 'time': 0.01271801}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'chebyshev', 'pc_type': 'jacobi'}	{'iter': 23, 'mem': 28501930.0, 'norm': 3.594726e-06, 'time': 0.0008574612}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'chebyshev', 'pc_type': 'lu'}	{'iter': 23, 'mem': 33010030.0, 'norm': 3.594726e-06, 'time': 0.005071543}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyz/0	{'ksp_type': 'chebyshev', 'pc_type': 'ilu'}	{'iter': 23, 'mem': 29174580.0, 'norm': 3.594726e-06, 'time': 0.001688981}

multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'cg', 'pc_type': 'asm'}	{'iter': 1, 'mem': 28623950.0, 'norm': 1.667997e-14, 'time': 0.001053288}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'cg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 30219710.0, 'norm': 4.834795e-14, 'time': 0.007088482}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 26695840.0, 'norm': 1.667997e-14, 'time': 0.0001100139}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'cg', 'pc_type': 'lu'}	{'iter': 1, 'mem': 31721060.0, 'norm': 1.667997e-14, 'time': 0.002228816}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'cg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 27190270.0, 'norm': 1.667997e-14, 'time': 0.0003308618}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'bicg', 'pc_type': 'asm'}	{'iter': 1, 'mem': 29171510.0, 'norm': 1.667997e-14, 'time': 0.001141974}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'bicg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 30578520.0, 'norm': 4.834795e-14, 'time': 0.007747592}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 27049660.0, 'norm': 1.667997e-14, 'time': 0.0001532255}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'bicg', 'pc_type': 'lu'}	{'iter': 1, 'mem': 31574100.0, 'norm': 1.667997e-14, 'time': 0.00242881}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'bicg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 27006240.0, 'norm': 1.667997e-14, 'time': 0.0004132473}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'richardson', 'pc_type': 'asm'}	{'iter': 1, 'mem': 28683020.0, 'norm': 4.341012e-15, 'time': 0.001057381}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'richardson', 'pc_type': 'gamg'}	{'iter': 12, 'mem': 30138740.0, 'norm': 0.0, 'time': 0.008948969}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 26280510.0, 'norm': 4.341012e-15, 'time': 7.511793e-05}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'richardson', 'pc_type': 'lu'}	{'iter': 1, 'mem': 32006230.0, 'norm': 4.341012e-15, 'time': 0.002281834}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'richardson', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 27261460.0, 'norm': 4.341012e-15, 'time': 0.0003114809}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'gmres', 'pc_type': 'asm'}	{'iter': 1, 'mem': 29331130.0, 'norm': 1.482968e-12, 'time': 0.001081913}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'gmres', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 30385640.0, 'norm': 2.716521e-12, 'time': 0.007210545}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 27613800.0, 'norm': 1.482968e-12, 'time': 0.000124604}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'gmres', 'pc_type': 'lu'}	{'iter': 1, 'mem': 32325300.0, 'norm': 1.482968e-12, 'time': 0.002300297}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'gmres', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 28385160.0, 'norm': 1.482968e-12, 'time': 0.0003393375}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'chebyshev', 'pc_type': 'asm'}	{'iter': 23, 'mem': 30240360.0, 'norm': 3.594726e-06, 'time': 0.002481927}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'chebyshev', 'pc_type': 'gamg'}	{'iter': 28, 'mem': 30988370.0, 'norm': 3.979664e-06, 'time': 0.0126528}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'chebyshev', 'pc_type': 'jacobi'}	{'iter': 23, 'mem': 28589790.0, 'norm': 3.594726e-06, 'time': 0.00090099}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'chebyshev', 'pc_type': 'lu'}	{'iter': 23, 'mem': 33166830.0, 'norm': 3.594726e-06, 'time': 0.004999166}
multiphase/interFoam/laminar/climbingRod/sigma.liquidyy/0	{'ksp_type': 'chebyshev', 'pc_type': 'ilu'}	{'iter': 23, 'mem': 29446840.0, 'norm': 3.594726e-06, 'time': 0.001534064}

multiphase/interFoam/laminar/climbingRod/sigma.liquidzz/0	{'ksp_type': 'cg', 'pc_type': 'asm'}	{'iter': 1, 'mem': 28591190.0, 'norm': 1.667997e-14, 'time': 0.001059602}
multiphase/interFoam/laminar/climbingRod/sigma.liquidzz/0	{'ksp_type': 'cg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 30344070.0, 'norm': 4.834795e-14, 'time': 0.007134299}
multiphase/interFoam/laminar/climbingRod/sigma.liquidzz/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 26364760.0, 'norm': 1.667997e-14, 'time': 0.0001169786}
